"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP","P13_POP0024_CALC","P13_POP1824","P13_POP65P","P13_POP0014","P13_POP1529","P13_POP3044","P13_POP4559","P13_POP6074","P13_POP75P"
"920500102","92050","92","Nanterre","Clemenceau","921291","9205001","H","00","1",2092,579,170,216,345,504,570,375,209,91
"920500103","92050","92","Nanterre","Haut Plateau","921291","9205001","H","00","1",3362,1098,226,513,716,579,690,650,494,233
"920500101","92050","92","Nanterre","Chenevreux","921311","9205001","H","00","2",2044,626,143,352,420,305,508,366,289,157
"920500407","92050","92","Nanterre","Hotel de Ville","921311","9205004","H","4A","2",1575,455,122,262,282,224,330,356,245,138
"920500408","92050","92","Nanterre","Joliot Boule","921321","9205004","H","4A","1",2256,667,233,241,357,550,582,421,245,101
"920500501","92050","92","Nanterre","Arlequin","921271","9205005","H","00","2",2140,891,390,203,394,756,345,358,217,69
"920500502","92050","92","Nanterre","Demoiselles d'Avignon","921271","9205005","H","00","1",4033,1835,535,158,1063,1037,760,780,350,43
"920500302","92050","92","Nanterre","Goulvents","921331","9205003","H","00","1",2847,928,271,359,590,539,710,498,311,199
"920500303","92050","92","Nanterre","Langevin","921331","9205003","H","00","1",2003,678,187,221,388,442,409,442,204,118
"920500401","92050","92","Nanterre","Gare","921321","9205004","H","00","1",2255,691,243,285,402,472,544,431,256,150
"920500403","92050","92","Nanterre","Barbet","921321","9205004","H","00","1",2525,807,169,285,575,412,632,523,238,146
"920500406","92050","92","Nanterre","Cathedrale","921321","9205004","H","4A","1",2179,683,219,246,404,503,620,343,153,157
"920500605","92050","92","Nanterre","Les Groues-Préfecture","921241","9205006","H","4A","1",1557,637,151,140,413,373,341,220,155,54
"920500606","92050","92","Nanterre","Berthelot Sud et Nord","921251","9205006","H","4A","1",3061,1074,270,319,676,701,682,587,242,174
"920500607","92050","92","Nanterre","Universite Groues","921241","9205006","H","4A","3",2137,1263,1134,2,71,1599,371,90,7,0
"920500701","92050","92","Nanterre","Hopital","921231","9205007","H","00","3",2390,668,150,475,406,356,467,522,376,263
"920500503","92050","92","Nanterre","Fontenelles Decour","921271","9205005","H","00","1",2550,1056,347,271,553,622,454,518,285,117
"920500504","92050","92","Nanterre","Fontenelles Gallois","921281","9205005","H","00","1",1625,666,176,169,394,370,268,327,187,79
"920500505","92050","92","Nanterre","Champs aux Melles","921281","9205005","H","00","1",2448,956,193,273,662,440,463,497,272,114
"920500508","92050","92","Nanterre","Picasso Colombe","921281","9205005","H","00","2",2402,991,305,126,576,617,516,483,146,65
"920500509","92050","92","Nanterre","Champs Pierreux","921311","9205005","H","00","2",3419,1430,345,67,899,829,883,643,134,32
"920500510","92050","92","Nanterre","Central Park","921241","9205005","H","4A","1",2559,842,175,183,565,512,626,551,243,62
"920500511","92050","92","Nanterre","Ravel Liberte Vallona","921241","9205005","H","4A","1",2636,761,218,234,472,528,753,472,330,80
"920500601","92050","92","Nanterre","Anatole France","921251","9205006","H","00","1",1824,757,175,54,526,436,502,254,94,13
"920500602","92050","92","Nanterre","Provinces Francaises","921251","9205006","H","00","2",2525,1066,258,201,680,563,463,493,223,102
"920500702","92050","92","Nanterre","Canibouts","921231","9205007","H","00","3",1719,590,174,239,364,283,333,375,250,114
"920500703","92050","92","Nanterre","Paquerettes Est","921231","9205007","H","00","3",1729,717,134,96,525,306,449,283,113,53
"920500704","92050","92","Nanterre","Paquerettes Ouest","921231","9205007","H","00","3",2032,766,214,123,455,448,562,387,133,47
"920500801","92050","92","Nanterre","Pathelot Rouget de l'Isle","921251","9205008","H","00","1",3559,1152,319,253,755,888,1000,579,205,132
"920500802","92050","92","Nanterre","Komarov","921261","9205008","H","00","2",2644,812,220,260,503,606,689,420,286,141
"920500803","92050","92","Nanterre","Zilina Henri Martin","921261","9205008","H","00","1",2135,777,182,265,503,431,413,443,226,120
"920500804","92050","92","Nanterre","Acacias Ouest","921261","9205008","H","00","1",2851,1239,295,211,787,610,615,523,230,88
"920500805","92050","92","Nanterre","Acacias Est","921261","9205008","H","00","1",2029,609,157,316,381,346,454,445,270,133
"920500205","92050","92","Nanterre","Damades La Source","921301","9205002","H","4A","1",1812,523,187,219,281,337,298,508,278,109
"920500206","92050","92","Nanterre","Suisses Boule","921301","9205002","H","4A","2",3184,1148,293,389,760,566,797,553,296,212
"920500203","92050","92","Nanterre","Saint-Cloud","921301","9205002","H","00","1",2024,716,211,259,441,390,379,425,272,117
"920500204","92050","92","Nanterre","Garches","921291","9205002","H","00","1",2037,650,208,267,350,415,371,475,320,107
"920500301","92050","92","Nanterre","Lenine Joffre","921331","9205003","H","00","2",4025,1403,414,468,860,915,906,679,485,181
"920510201","92051","92","Neuilly-sur-Seine","Charles Laffitte 1","921351","9205102","H","00","1",1951,489,124,417,305,279,393,428,335,212
"920510202","92051","92","Neuilly-sur-Seine","Charles Laffitte 2","921351","9205102","H","00","2",2123,617,180,460,331,445,347,413,353,234
"920510302","92051","92","Neuilly-sur-Seine","Plaine des Sablons 2","921361","9205103","H","00","1",2381,673,254,471,369,542,424,450,394,202
"920510101","92051","92","Neuilly-sur-Seine","Saint-James","921341","9205101","H","00","1",2604,734,219,712,423,436,384,556,360,445
"920510102","92051","92","Neuilly-sur-Seine","Saint-James Madrid 1","921341","9205101","H","00","1",2259,757,155,435,508,329,442,443,253,283
"920510301","92051","92","Neuilly-sur-Seine","Plaine des Sablons 1","921361","9205103","H","00","1",2326,726,206,381,413,524,428,472,324,166
"920510104","92051","92","Neuilly-sur-Seine","Saint-James Madrid 3","921351","9205101","H","00","1",2877,827,226,696,494,437,480,599,513,354
"920510404","92051","92","Neuilly-sur-Seine","Parc de Neuilly 4","921391","9205104","H","00","1",1944,557,95,367,400,235,391,375,403,139
"920510405","92051","92","Neuilly-sur-Seine","Parc de Neuilly 5","921401","9205104","H","00","1",2598,679,255,499,355,538,528,496,456,225
"920510103","92051","92","Neuilly-sur-Seine","Saint-James Madrid 2","921341","9205101","H","00","1",2627,709,174,688,429,389,450,503,454,401
"920510307","92051","92","Neuilly-sur-Seine","Plaine des Sablons 7","921381","9205103","H","00","1",2078,627,183,387,376,388,429,361,302,222
"920510308","92051","92","Neuilly-sur-Seine","Plaine des Sablons 8","921381","9205103","H","00","2",2297,632,209,364,366,482,487,477,260,225
"920510309","92051","92","Neuilly-sur-Seine","Plaine des Sablons 9","921381","9205103","H","00","1",2477,689,182,483,442,445,566,367,340,316
"920510401","92051","92","Neuilly-sur-Seine","Parc de Neuilly 1","921391","9205104","H","00","1",2236,688,180,439,436,323,496,418,340,224
"920510402","92051","92","Neuilly-sur-Seine","Parc de Neuilly 2","921391","9205104","H","00","1",2957,791,153,687,519,428,628,515,511,356
"920510403","92051","92","Neuilly-sur-Seine","Parc de Neuilly 3","921401","9205104","H","00","1",1824,544,108,405,358,260,296,382,308,221
"920510408","92051","92","Neuilly-sur-Seine","Parc de Neuilly 8","921411","9205104","H","00","1",2735,766,276,774,395,496,412,460,486,486
"920510409","92051","92","Neuilly-sur-Seine","Parc de Neuilly 9","921411","9205104","H","00","1",2520,722,159,632,455,374,406,508,368,410
"920510406","92051","92","Neuilly-sur-Seine","Parc de Neuilly 6","921401","9205104","H","00","2",2339,750,202,482,477,363,464,372,414,249
"920510407","92051","92","Neuilly-sur-Seine","Parc de Neuilly 7","921401","9205104","H","00","1",2622,710,227,618,382,452,437,561,444,347
"920510306","92051","92","Neuilly-sur-Seine","Plaine des Sablons 6","921371","9205103","H","00","1",2520,608,175,552,380,445,575,431,301,388
"920510303","92051","92","Neuilly-sur-Seine","Plaine des Sablons 3","921361","9205103","H","00","2",2067,653,132,395,424,317,390,386,376,174
"920510410","92051","92","Neuilly-sur-Seine","Parc de Neuilly 10","921411","9205104","H","00","1",2693,744,253,638,397,502,460,522,436,375
"920510411","92051","92","Neuilly-sur-Seine","Parc de Neuilly 11","921411","9205104","H","00","1",1678,456,183,429,216,339,263,276,362,222
"920510304","92051","92","Neuilly-sur-Seine","Plaine des Sablons 4","921371","9205103","H","00","2",2897,852,285,523,479,625,523,571,383,317
"920510305","92051","92","Neuilly-sur-Seine","Plaine des Sablons 5","921371","9205103","H","00","2",2715,939,273,390,563,582,547,497,324,202
"920600107","92060","92","Le Plessis-Robinson","Patrick","921431","9206001","H","00","1",4255,1031,232,907,690,662,951,781,727,445
"920600108","92060","92","Le Plessis-Robinson","Jean Jaures","921431","9206001","H","00","1",2596,808,182,383,537,386,534,612,311,215
"920600101","92060","92","Le Plessis-Robinson","Hachette","921421","9206001","H","00","1",3368,1163,231,246,842,604,903,640,301,77
"920600102","92060","92","Le Plessis-Robinson","Albert Thomas-Marche","921441","9206001","H","00","2",2620,826,111,254,632,431,789,405,250,112
"920600104","92060","92","Le Plessis-Robinson","Architecte","921421","9206001","H","00","2",2252,700,156,256,484,411,521,453,253,130
"920600105","92060","92","Le Plessis-Robinson","Joliot","921421","9206001","H","00","2",1988,544,192,355,294,397,428,383,240,247
"920600106","92060","92","Le Plessis-Robinson","Wallon","921441","9206001","H","00","1",4847,1718,392,520,1148,876,1241,847,508,227
"920600109","92060","92","Le Plessis-Robinson","Anatole France","921441","9206001","H","00","1",4658,1547,271,465,1132,721,1372,746,496,190
"920600110","92060","92","Le Plessis-Robinson","Pergaud","921431","9206001","H","00","1",1916,688,200,171,436,351,414,433,223,60
"920620303","92062","92","Puteaux","Mairie","921461","9206203","H","00","1",2354,649,107,483,508,307,638,324,312,265
"920620304","92062","92","Puteaux","Wallace 1","921481","9206203","H","00","2",1959,585,152,255,365,437,481,307,301,68
"920620202","92062","92","Puteaux","Bergere Nord","921491","9206202","H","00","1",2481,913,188,341,597,459,532,440,265,187
"920620203","92062","92","Puteaux","Bergere Centre","921491","9206202","H","00","1",2296,640,178,290,410,437,539,474,302,134
"920620204","92062","92","Puteaux","Wilson 2","921461","9206202","H","00","2",2363,559,166,439,327,398,575,489,333,240
"920620205","92062","92","Puteaux","Bergere Sud","921491","9206202","H","00","1",2712,780,208,411,473,558,628,500,355,197
"920620301","92062","92","Puteaux","Wallace 3","921501","9206203","H","00","1",2768,775,209,244,504,657,849,389,265,104
"920620302","92062","92","Puteaux","Wallace 2","921501","9206203","H","00","1",2404,739,184,135,502,536,866,278,157,63
"920620102","92062","92","Puteaux","Defense Sud","921451","9206201","H","00","2",1729,458,130,306,277,327,355,347,266,157
"920620103","92062","92","Puteaux","Seine 1","921451","9206201","H","00","1",1726,495,110,147,331,312,538,316,138,90
"920620305","92062","92","Puteaux","Seine 2","921481","9206203","H","00","2",2756,997,200,243,714,516,870,337,220,100
"920620101","92062","92","Puteaux","Defense Nord","921451","9206201","H","00","1",2201,643,219,344,366,513,471,368,346,137
"920620403","92062","92","Puteaux","Jaures","921471","9206204","H","00","1",2686,783,258,286,471,550,750,504,291,119
"920620306","92062","92","Puteaux","Agora","921501","9206203","H","00","1",2951,819,162,310,590,546,931,404,338,141
"920620201","92062","92","Puteaux","Wilson 1","921461","9206202","H","00","2",2557,792,228,275,440,571,652,512,283,100
"920620404","92062","92","Puteaux","France","921481","9206204","H","00","2",2618,832,220,243,554,479,719,476,316,74
"920620401","92062","92","Puteaux","Republique 1","921471","9206204","H","00","1",2515,738,192,264,453,569,730,412,261,90
"920620402","92062","92","Puteaux","Republique 2","921471","9206204","H","00","1",2818,766,174,202,508,623,796,537,272,83
"920630106","92063","92","Rueil-Malmaison","Plaine_Gare 6","921531","9206301","H","00","1",2661,817,234,306,488,627,635,503,251,157
"920630201","92063","92","Rueil-Malmaison","Martinets 1","921541","9206302","H","00","1",3575,1117,234,700,699,546,654,783,538,356
"920630101","92063","92","Rueil-Malmaison","Plaine_Gare 1","921521","9206301","H","00","1",2715,945,315,259,535,748,603,442,242,146
"920630102","92063","92","Rueil-Malmaison","Plaine_Gare 2","921521","9206301","H","00","1",2807,1029,179,161,731,486,896,467,147,79
"920630103","92063","92","Rueil-Malmaison","Plaine_Gare 3","921521","9206301","H","00","1",1763,557,81,126,364,287,458,418,168,69
"920630104","92063","92","Rueil-Malmaison","Plaine_Gare 4","921531","9206301","H","00","1",2182,584,175,444,317,426,465,445,312,217
"920630105","92063","92","Rueil-Malmaison","Plaine_Gare 5","921531","9206301","H","00","1",3095,1072,213,367,785,477,792,541,293,207
"920630701","92063","92","Rueil-Malmaison","Plateau 1","921591","9206307","H","00","1",2071,620,118,443,421,286,404,435,222,303
"920630702","92063","92","Rueil-Malmaison","Plateau 2","921571","9206307","H","00","1",3969,1250,282,589,831,686,936,736,473,307
"920630202","92063","92","Rueil-Malmaison","Martinets 2","921541","9206302","H","00","1",2591,752,136,544,532,398,538,470,306,346
"920630301","92063","92","Rueil-Malmaison","Closeaux 1","921511","9206303","H","00","1",1960,602,122,271,400,286,457,417,316,83
"920630503","92063","92","Rueil-Malmaison","Buzenval 3","921601","9206305","H","00","1",2164,682,134,288,423,378,435,506,318,104
"920630504","92063","92","Rueil-Malmaison","Buzenval 4","921601","9206305","H","00","1",2025,748,269,300,389,405,285,502,340,104
"920630601","92063","92","Rueil-Malmaison","Fouilleuse 1","921581","9206306","H","00","1",2758,949,169,346,690,431,694,465,298,181
"920630602","92063","92","Rueil-Malmaison","Fouilleuse 2","921581","9206306","H","00","1",2262,855,256,280,495,504,457,424,262,120
"920630603","92063","92","Rueil-Malmaison","Fouilleuse 3","921581","9206306","H","00","1",2725,773,179,463,482,453,595,567,375,254
"920630302","92063","92","Rueil-Malmaison","Closeaux 2","921541","9206303","H","00","1",2638,872,239,315,552,508,629,501,295,153
"920630401","92063","92","Rueil-Malmaison","Pince_Vins","921511","9206304","H","00","1",2461,757,241,565,377,426,264,645,429,320
"920630703","92063","92","Rueil-Malmaison","Plateau 3","921571","9206307","H","00","1",2775,912,207,382,537,494,611,612,288,234
"920630704","92063","92","Rueil-Malmaison","Plateau 4","921571","9206307","H","00","1",2610,788,120,397,563,369,588,586,275,230
"920630802","92063","92","Rueil-Malmaison","Centre Ville 2","921551","9206308","H","00","1",3029,924,249,367,594,539,748,615,326,207
"920630803","92063","92","Rueil-Malmaison","Centre Ville 3","921591","9206308","H","00","1",2387,696,149,383,485,425,632,413,168,264
"920630501","92063","92","Rueil-Malmaison","Buzenval 1","921511","9206305","H","00","1",2909,924,210,551,607,450,517,599,489,246
"920630502","92063","92","Rueil-Malmaison","Buzenval 2","921601","9206305","H","00","1",3192,1180,263,404,758,550,654,722,308,200
"920630806","92063","92","Rueil-Malmaison","Centre Ville 6","921551","9206308","H","00","1",3199,1159,222,239,815,547,846,688,145,158
"920630705","92063","92","Rueil-Malmaison","Plateau 5","921561","9206307","H","00","1",2588,832,229,380,520,445,542,519,366,196
"920630804","92063","92","Rueil-Malmaison","Centre Ville 4","921591","9206308","H","00","1",2694,800,208,570,531,428,581,450,374,330
"920630805","92063","92","Rueil-Malmaison","Centre Ville 5","921511","9206308","H","00","1",2200,686,157,323,433,371,398,482,354,161
"920630801","92063","92","Rueil-Malmaison","Centre Ville 1","921551","9206308","H","00","1",2063,663,167,381,367,412,277,504,264,240
"920630706","92063","92","Rueil-Malmaison","Plateau 6","921561","9206307","H","00","1",1612,445,117,221,263,304,326,376,257,86
"920630707","92063","92","Rueil-Malmaison","Plateau 7","921561","9206307","H","00","2",2079,721,176,271,430,391,383,507,216,153
"920640103","92064","92","Saint-Cloud","Val d'Or 2","921631","9206401","H","00","1",2721,780,185,688,514,360,486,537,382,444
