"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP0024_tx","P13_POP1824_tx","P13_POP65P_tx","P13_POP75P_tx"
"751207714","75120","75","Paris 20e Arrondissement","Belleville 14","752671","7512077","H","00","1",22.7,7.6,15.5,7.2
"751207801","75120","75","Paris 20e Arrondissement","Saint-Fargeau 1","752711","7512078","H","00","3",33.4,11.1,10.6,5.2
"751208021","75120","75","Paris 20e Arrondissement","Charonne 21","752791","7512080","H","00","1",36.5,7.7,13,5.7
"751207811","75120","75","Paris 20e Arrondissement","Saint-Fargeau 11","752701","7512078","H","00","1",25.9,8.2,18.4,9.3
"751207812","75120","75","Paris 20e Arrondissement","Saint-Fargeau 12","752691","7512078","H","00","2",25.2,7.4,20.2,9.2
"751207809","75120","75","Paris 20e Arrondissement","Saint-Fargeau 9","752701","7512078","H","00","2",26.6,7.9,16.1,8.2
"751207909","75120","75","Paris 20e Arrondissement","Pere Lachaise 9","752761","7512079","H","00","2",27.1,9.3,16.4,9.6
"751208008","75120","75","Paris 20e Arrondissement","Charonne 8","752851","7512080","H","00","1",28.9,9,17.6,8
"751208004","75120","75","Paris 20e Arrondissement","Charonne 4","752841","7512080","H","00","1",20.6,6.1,20.3,12.3
"751208020","75120","75","Paris 20e Arrondissement","Charonne 20","752791","7512080","H","00","1",34,8,18.1,9.8
"751208006","75120","75","Paris 20e Arrondissement","Charonne 6","752841","7512080","H","00","1",30.7,9,9.2,5.2
"751208003","75120","75","Paris 20e Arrondissement","Charonne 3","752841","7512080","H","00","2",22.9,8.1,14.6,8.9
"751208019","75120","75","Paris 20e Arrondissement","Charonne 19","752801","7512080","H","00","1",30.8,11.1,11.6,4.1
"751208005","75120","75","Paris 20e Arrondissement","Charonne 5","752831","7512080","H","00","1",22.3,7.6,15.8,7.9
"751208016","75120","75","Paris 20e Arrondissement","Charonne 16","752831","7512080","H","00","2",30.5,9.3,9.1,4.7
"751208007","75120","75","Paris 20e Arrondissement","Charonne 7","752851","7512080","H","00","2",35.1,10.4,9.6,2.6
"751208018","75120","75","Paris 20e Arrondissement","Charonne 18","752781","7512080","H","00","1",37.7,9.7,6.2,1.9
"751208015","75120","75","Paris 20e Arrondissement","Charonne 15","752831","7512080","H","00","1",28.4,10.7,7.1,2.1
"751208017","75120","75","Paris 20e Arrondissement","Charonne 17","752811","7512080","H","00","2",27.7,7,10.9,5
"910270110","91027","91","Athis-Mons","Quartier 10","910031","9102701","H","00","1",33.9,9.7,10.1,6.3
"910270114","91027","91","Athis-Mons","Quartier 14","910041","9102701","A","00","3",31.7,11.5,26.9,4.8
"910270112","91027","91","Athis-Mons","Quartier 12","910031","9102701","H","00","1",38.1,8.3,9.8,2.7
"910270111","91027","91","Athis-Mons","Quartier 11","910021","9102701","H","00","1",30.8,8.9,13.2,6
"910270109","91027","91","Athis-Mons","Quartier 9","910041","9102701","H","00","1",28.4,6.5,10.6,3.5
"910270108","91027","91","Athis-Mons","Quartier 8","910041","9102701","H","00","1",34.5,8.1,9.2,4
"910270107","91027","91","Athis-Mons","Quartier 7","910031","9102701","H","00","1",28.8,7.9,14.5,8.4
"910270113","91027","91","Athis-Mons","Quartier 13","910041","9102701","H","00","1",32.9,9.2,13.7,3.7
"910270103","91027","91","Athis-Mons","Quartier 3","910011","9102701","H","00","1",31.2,7.9,17.7,7.8
"910270101","91027","91","Athis-Mons","Quartier 1","910011","9102701","H","00","1",33.4,7.3,13.5,7.1
"910270105","91027","91","Athis-Mons","Quartier 5","910021","9102701","H","00","1",27.3,8.2,18.2,6.7
"910270102","91027","91","Athis-Mons","Quartier 2","910011","9102701","H","00","1",42.2,11.5,7.9,3.5
"910270104","91027","91","Athis-Mons","Quartier 4","910021","9102701","H","00","1",33.3,8.7,13.3,7
"910270106","91027","91","Athis-Mons","Quartier 6","910031","9102701","H","00","1",25.3,6.1,23.9,13
"913260202","91326","91","Juvisy-sur-Orge","Plateau","ZZZZZZ","9132602","H","00","1",31.5,7.8,16.2,9.6
"913260103","91326","91","Juvisy-sur-Orge","Centre ville","ZZZZZZ","9132601","H","00","1",32.1,11.6,12.7,8.4
"913260102","91326","91","Juvisy-sur-Orge","Entrevoies","ZZZZZZ","9132601","H","00","1",35.4,11.8,6.2,2.2
"913260201","91326","91","Juvisy-sur-Orge","Terrasse","ZZZZZZ","9132602","H","00","1",28.3,6.5,17.3,9.9
"913260101","91326","91","Juvisy-sur-Orge","Seine","ZZZZZZ","9132601","H","00","1",26.4,9.2,15.1,9.1
"914320103","91432","91","Morangis","Ormeteau","ZZZZZZ","9143201","H","00","1",34.1,9,12,5.4
"914320102","91432","91","Morangis","L'Avenir","ZZZZZZ","9143201","H","00","1",28.6,8.1,21.5,11.6
"914320104","91432","91","Morangis","Poirier-Marlé","ZZZZZZ","9143201","H","00","1",33.2,10.1,15.5,7.2
"914320101","91432","91","Morangis","Croix Boisselière-Blés d'Or","ZZZZZZ","9143201","H","00","1",30.2,6.8,15.1,6.8
"914790102","91479","91","Paray-Vieille-Poste","Pierre Lecorre","ZZZZZZ","9147901","H","00","4",29.8,8.7,18.7,10.4
"914790104","91479","91","Paray-Vieille-Poste","Aeroport Orly","ZZZZZZ","9147901","A","00","4",33.3,0,0,0
"914790101","91479","91","Paray-Vieille-Poste","Henri Barbusse","ZZZZZZ","9147901","H","00","4",29.5,7.8,19.8,11
"914790103","91479","91","Paray-Vieille-Poste","Maxime Vedy","ZZZZZZ","9147901","H","00","4",28.1,8.5,19.7,11
"915890115","91589","91","Savigny-sur-Orge","Quartier 15","910621","9158901","H","00","1",30.4,8.3,16.1,7.8
"915890114","91589","91","Savigny-sur-Orge","Quartier 14","910631","9158901","H","00","1",29,7.6,21.7,10.5
"915890116","91589","91","Savigny-sur-Orge","Quartier 16","910621","9158901","H","00","1",27.9,7.9,17.1,10
"915890112","91589","91","Savigny-sur-Orge","Quartier 12","910631","9158901","H","00","1",28.7,7.2,19.3,11.7
"915890101","91589","91","Savigny-sur-Orge","Quartier 1","910591","9158901","H","00","1",28.5,8.2,17.2,10.5
"915890109","91589","91","Savigny-sur-Orge","Quartier 9","910601","9158901","H","00","1",27.1,8,20,12
"915890102","91589","91","Savigny-sur-Orge","Quartier 2","910591","9158901","H","00","1",37.1,7.1,11.1,4.9
"915890103","91589","91","Savigny-sur-Orge","Quartier 3","910591","9158901","H","00","1",47.2,8.9,6.5,2.6
"915890113","91589","91","Savigny-sur-Orge","Quartier 13","910631","9158901","A","00","3",37.8,11,6.8,2
"915890104","91589","91","Savigny-sur-Orge","Quartier 4","910591","9158901","H","00","2",29.8,8.7,15.2,9.1
"915890110","91589","91","Savigny-sur-Orge","Quartier 10","910621","9158901","H","00","1",27.8,7.3,16.7,9.1
"915890111","91589","91","Savigny-sur-Orge","Quartier 11","910611","9158901","H","00","1",26.8,8.7,20.6,13.1
"915890107","91589","91","Savigny-sur-Orge","Quartier 7","910601","9158901","H","00","1",26.1,8.9,19.1,8.7
"915890108","91589","91","Savigny-sur-Orge","Quartier 8","910611","9158901","H","00","1",25.5,6.5,23.3,11
"915890105","91589","91","Savigny-sur-Orge","Quartier 5","910601","9158901","H","00","1",35.3,12.7,10.7,4.1
"915890106","91589","91","Savigny-sur-Orge","Quartier 6","910611","9158901","H","00","1",26,8.9,16,8.6
"916870104","91687","91","Viry-Châtillon","La Cilof 2","910701","9168701","H","00","1",38.5,8.6,4.8,1.6
"916870106","91687","91","Viry-Châtillon","Centre Ville 2","910691","9168701","H","00","1",27.9,8.3,18.4,9.1
"916870111","91687","91","Viry-Châtillon","Le Plateau 3","910711","9168701","H","00","1",36.2,10,13,6.2
"916870112","91687","91","Viry-Châtillon","Le Plateau 4","910711","9168701","H","00","1",33.2,9.6,14.3,6.3
"916870101","91687","91","Viry-Châtillon","Chatillon 1","910691","9168701","H","00","1",26.4,7.6,24.6,15.7
"916870105","91687","91","Viry-Châtillon","Centre Ville 1","910691","9168701","H","00","1",25.2,7.1,24.6,16
"916870103","91687","91","Viry-Châtillon","La Cilof 1","910701","9168701","H","00","1",27.8,7.9,24.5,14.7
"916870110","91687","91","Viry-Châtillon","Le Plateau 2","910711","9168701","H","00","2",50.7,13.1,7.6,2
"916870107","91687","91","Viry-Châtillon","Port Aviation 1","910701","9168701","H","00","1",29.8,7.9,19.1,10.7
"916870102","91687","91","Viry-Châtillon","Chatillon 2","910691","9168701","H","00","1",36.1,10.9,5.4,2.3
"916870109","91687","91","Viry-Châtillon","Le Plateau 1","910711","9168701","H","00","1",41.2,9.1,10.3,3.9
"916870108","91687","91","Viry-Châtillon","Port Aviation 2","910701","9168701","H","00","1",33.6,7.3,15.2,8.6
"920020304","92002","92","Antony","Conservatoire Darius Milhaud","920021","9200203","H","00","1",26.6,6.6,17.1,10.2
"920020305","92002","92","Antony","Grand l","920081","9200203","H","00","1",33.8,6.2,11.7,4.8
"920020303","92002","92","Antony","Fontaine Michalon","920021","9200203","H","00","1",29.1,6.7,24.1,15.2
"920020101","92002","92","Antony","Parc de Sceaux","920061","9200201","H","00","1",43.6,28.1,12.3,6.1
"920020102","92002","92","Antony","Nouveau Cimetiere","920061","9200201","H","00","1",31.8,10.9,18.1,9
"920020103","92002","92","Antony","La Fontaine","920071","9200201","H","00","1",29.4,8.4,16.8,11
"920020104","92002","92","Antony","Us Metro","920071","9200201","H","00","1",32.2,8.7,14.6,9.1
"920020105","92002","92","Antony","Croix-de-Berny","920071","9200201","H","00","1",28.3,8,18.4,10.2
"920020203","92002","92","Antony","Chemin de Fer","920011","9200202","H","00","1",32.1,10.7,16.3,7.4
"920020204","92002","92","Antony","Bois de l'Aurore","920011","9200202","H","00","1",31.1,6.9,14.7,8.6
"920020205","92002","92","Antony","Zone d'Activite","920011","9200202","H","00","1",32.5,8.3,16.6,7.8
"920020301","92002","92","Antony","Pajeaud","920021","9200203","H","00","1",30.4,8.2,12.4,5.9
"920020302","92002","92","Antony","Parvis du Breuil et de la Bievre","920021","9200203","H","00","1",35.8,14.1,6,2.7
"920020106","92002","92","Antony","Velpeau","920071","9200201","H","00","1",27.7,7.5,17.2,10.9
"920020107","92002","92","Antony","Jean Moulin","920031","9200201","H","00","1",24.8,6.8,22.8,11.5
"920020201","92002","92","Antony","Onze Novembre","920031","9200202","H","00","1",31.5,7.1,16.3,9.8
"920020306","92002","92","Antony","Lionel Terray","920081","9200203","H","00","1",35.1,10.8,13.3,7.3
"920020403","92002","92","Antony","Hotel de Ville","920041","9200204","H","00","1",32,11,18,8.1
"920020404","92002","92","Antony","Clinique du Bois de Verrieres","920051","9200204","H","00","1",30.1,7,20,10.3
"920020405","92002","92","Antony","Ancien Cimetiere","920061","9200204","H","00","1",24.3,7.3,26,18.5
"920020202","92002","92","Antony","Guillebaud","920031","9200202","H","00","1",28.2,8.4,12.3,4.9
"920020407","92002","92","Antony","Les Godets","920051","9200204","H","00","1",31.3,8.5,14.5,7.4
"920020402","92002","92","Antony","Celine","920041","9200204","H","00","1",31,12.1,19.2,11.5
"920020307","92002","92","Antony","Fontaine Mouton","920081","9200203","H","00","2",34.8,11.4,13.6,6.8
"920020406","92002","92","Antony","Bas Graviers","920051","9200204","H","00","1",31,9.6,14.2,5.4
"920020401","92002","92","Antony","Parc Heller","920041","9200204","H","00","1",32.8,6.2,16.1,10
"920020308","92002","92","Antony","Baconnets","920081","9200203","H","00","1",33.4,9.6,18.6,10.4
"920040704","92004","92","Asnières-sur-Seine","Nord Iv","920121","9200407","H","00","1",35.9,7.8,11.6,4.6
"920040705","92004","92","Asnières-sur-Seine","Freycinet i","920121","9200407","H","00","1",39.9,8.2,10.2,4.8
"920040703","92004","92","Asnières-sur-Seine","Nord Iii","920161","9200407","H","00","3",29.6,6.5,19.9,6.5
"920040101","92004","92","Asnières-sur-Seine","Flachat i","920141","9200401","H","00","1",28.5,7.4,20,13.5
"920040102","92004","92","Asnières-sur-Seine","Flachat Ii","920111","9200401","H","00","1",29,10.2,14.6,7.5
"920040103","92004","92","Asnières-sur-Seine","Becon i","920091","9200401","H","00","1",29.7,5.8,14.5,6
"920040104","92004","92","Asnières-sur-Seine","Becon Ii","920091","9200401","H","00","1",31.5,8.2,11.2,7.3
"920040105","92004","92","Asnières-sur-Seine","Becon Iii","920091","9200401","H","00","2",31,4.1,10.3,6.4
"920040302","92004","92","Asnières-sur-Seine","Alma Ii","920171","9200403","H","00","1",26.6,7,5.6,2.7
"920040303","92004","92","Asnières-sur-Seine","Philosophes i","920181","9200403","H","00","1",29.8,10.9,14.5,7.4
"920040304","92004","92","Asnières-sur-Seine","Philosophes Ii","920171","9200403","H","00","1",29.6,7.3,12.9,8.3
"920040305","92004","92","Asnières-sur-Seine","Philosophes Iii","920181","9200403","H","00","1",30.4,6.2,16,10.6
"920040401","92004","92","Asnières-sur-Seine","Mairie i","920141","9200404","H","00","1",27,6.5,15.9,10.5
"920040402","92004","92","Asnières-sur-Seine","Mairie Ii","920141","9200404","H","00","1",27.6,5.4,13.6,5.7
"920040403","92004","92","Asnières-sur-Seine","Mairie Iii","920111","9200404","H","00","1",30.9,6.5,11.2,5.6
"920040404","92004","92","Asnières-sur-Seine","Mairie Iv","920111","9200404","H","00","1",24.8,7.2,14.8,9.2
"920040501","92004","92","Asnières-sur-Seine","Gresillons i","920171","9200405","H","00","2",31.2,8.4,9.1,4.1
"920040201","92004","92","Asnières-sur-Seine","Magenta i","920101","9200402","H","00","1",31.4,9.9,14.4,7.2
"920040202","92004","92","Asnières-sur-Seine","Champs","920101","9200402","H","00","1",30.9,7.7,10.4,4.7
"920040203","92004","92","Asnières-sur-Seine","Magenta Ii","920101","9200402","H","00","1",34.2,7,10.1,5.8
"920040301","92004","92","Asnières-sur-Seine","Alma i","920181","9200403","H","00","1",32.1,6.8,8.6,3.9
"920040602","92004","92","Asnières-sur-Seine","Renoir Ii","920151","9200406","H","00","1",31.9,9.9,16.3,8.4
"920040603","92004","92","Asnières-sur-Seine","Renoir Iii","920151","9200406","H","00","1",34.4,8.7,7.5,4.3
"920040604","92004","92","Asnières-sur-Seine","Metro","920151","9200406","H","00","1",27.2,6.7,12,4.2
"920040701","92004","92","Asnières-sur-Seine","Nord i","920161","9200407","H","00","3",43.2,10.7,10.4,6
"920040702","92004","92","Asnières-sur-Seine","Nord Ii","920161","9200407","H","00","3",42.7,11.8,10.6,4.1
"920040502","92004","92","Asnières-sur-Seine","Gresillons Ii","920131","9200405","H","00","2",36,11.2,4.8,0.9
"920040503","92004","92","Asnières-sur-Seine","Gresillons Iii","920131","9200405","H","00","1",32.1,5.9,9.3,3.8
"920040504","92004","92","Asnières-sur-Seine","Gresillons Iv","920131","9200405","H","00","1",32.8,9.3,13.5,6.1
"920040601","92004","92","Asnières-sur-Seine","Renoir i","920161","9200406","H","00","3",36.7,7.9,8.3,4.4
"920040706","92004","92","Asnières-sur-Seine","Freycinet Ii","920121","9200407","H","00","1",37.4,13.3,8.2,1.5
"920040707","92004","92","Asnières-sur-Seine","Argenteuil","920121","9200407","H","00","2",37.6,10.9,11.1,4.9
"920070109","92007","92","Bagneux","Quartier 9","920231","9200701","H","00","1",34,10.1,9.4,5.2
"920070110","92007","92","Bagneux","Quartier 10","920231","9200701","H","00","1",33.2,8.6,16.4,10.1
"920070104","92007","92","Bagneux","Quartier 4","920191","9200701","H","00","1",34.9,13.9,9.4,3.4
"920070105","92007","92","Bagneux","Quartier 5","920221","9200701","H","00","1",36.3,7.9,16.8,9.8
"920070111","92007","92","Bagneux","Quartier 11","920231","9200701","H","00","1",30.8,10.3,16,9.1
"920070112","92007","92","Bagneux","Quartier 12","920211","9200701","H","00","1",33.8,10.3,12.7,9
"920070108","92007","92","Bagneux","Quartier 8","920221","9200701","H","00","1",30.6,7.2,13.8,7.5
"920070113","92007","92","Bagneux","Quartier 13","920211","9200701","H","00","1",32.5,7.5,13,7.5
"920070106","92007","92","Bagneux","Quartier 6","920191","9200701","H","00","1",29.9,9.6,15.7,7
"920070107","92007","92","Bagneux","Quartier 7","920191","9200701","H","00","1",38.8,9.9,11.1,5.6
"920070116","92007","92","Bagneux","Quartier 16","920201","9200701","H","00","2",31.4,8.6,14.2,6.3
"920070117","92007","92","Bagneux","Quartier 17","920201","9200701","H","00","3",27.9,9.5,17.6,8.3
"920070103","92007","92","Bagneux","Quartier 3","920191","9200701","H","00","1",34.4,7.1,15.6,9.9
"920070114","92007","92","Bagneux","Quartier 14","920211","9200701","H","00","1",37.4,10,11.6,4.6
"920070115","92007","92","Bagneux","Quartier 15","920201","9200701","H","00","2",35.8,9.8,10.5,6.8
"920070101","92007","92","Bagneux","Quartier 1","920221","9200701","H","00","1",29.1,7.8,13.2,7.9
"920070102","92007","92","Bagneux","Quartier 2","920221","9200701","H","00","1",29.5,8.7,16.2,6.5
"920090107","92009","92","Bois-Colombes","Verdun-Leconte","920261","9200901","D","00","1",29.4,5.9,16.2,7.7
"920090108","92009","92","Bois-Colombes","Deroulede-Leclerc-Albert","920261","9200901","H","00","1",29.3,7.5,14.7,10.7
"920090105","92009","92","Bois-Colombes","Paix-Etienne d'Orves","920251","9200901","H","00","1",29.5,7.6,17,9.8
"920090106","92009","92","Bois-Colombes","Hugo-Bel Air","920251","9200901","H","00","1",35.2,7.2,11,5.5
"920090102","92009","92","Bois-Colombes","Glatz-Miviere","920271","9200901","H","00","1",31,8.4,15.3,7.1
"920090103","92009","92","Bois-Colombes","Guyot-de Gaulle","920271","9200901","H","00","1",35.7,7.1,8.4,3.5
"920090104","92009","92","Bois-Colombes","Chefson-de Gaulle","920251","9200901","H","00","1",32.1,5.7,13,7.8
"920090109","92009","92","Bois-Colombes","Duflos-Geraldy","920261","9200901","H","00","1",30.6,7.5,16.4,9.1
"920090101","92009","92","Bois-Colombes","Lepine-Binet","920271","9200901","H","00","1",31.3,9.5,12.1,5.3
"920090110","92009","92","Bois-Colombes","Jaures-Vaudreuil","920241","9200901","H","00","1",29.1,9,17.5,9.6
"920090111","92009","92","Bois-Colombes","Jaures-Litolff","920241","9200901","H","00","1",28.7,7.8,18.3,9.9
"920090112","92009","92","Bois-Colombes","Faidherbe-Pasteur","920241","9200901","H","00","1",32.8,6.8,9.2,4.8
"920120204","92012","92","Boulogne-Billancourt","Denfert-Rochereau 4","920351","9201202","H","00","1",28.2,11.6,10.9,4.5
"920120205","92012","92","Boulogne-Billancourt","Denfert-Rochereau 5","920341","9201202","H","00","1",29.2,8.6,13.4,6.8
"920120206","92012","92","Boulogne-Billancourt","Denfert-Rochereau 6","920351","9201202","H","00","1",29.7,8.8,12.2,6.7
"920120203","92012","92","Boulogne-Billancourt","Denfert-Rochereau 3","920351","9201202","H","00","1",26.7,7,21.2,12
"920120107","92012","92","Boulogne-Billancourt","Salle des fÊtes 7","920401","9201201","H","4A","1",26.6,9.6,27.5,13.8
